x y1 y2 y3 y4 
0.1 0.10397957661697 0.11051041420131591 0.11452362974573349 0.11725587171279406 
0.2689655172413793 0.23824673173039268 0.25084129288524626 0.25831418941311124 0.2632537847618488 
0.4379310344827586 0.3379781454638773 0.3537090516182836 0.3630080066051776 0.3691786642538798 
0.6068965517241379 0.4149842717772868 0.43236841671836646 0.442658970211247 0.44953094176431296 
0.7758620689655172 0.47621675207021774 0.4944173336658165 0.505208519210635 0.5124487682747748 
0.9448275862068966 0.5260491366859625 0.5445687760357567 0.555559781129427 0.5629565774194503 
1.113793103448276 0.567374922423123 0.5859092678061351 0.596912421554262 0.6043307135896804 
1.2827586206896553 0.602185969646629 0.6205463240602085 0.631443763900933 0.6387977157313565 
1.4517241379310346 0.6318987734054293 0.6499681463221821 0.6606864866716691 0.6679219774283719 
1.620689655172414 0.6575481036229704 0.6752554775608052 0.6857498092742653 0.6928336203492818 
1.7896551724137932 0.6799076352847124 0.697211564326101 0.7074558756273028 0.7143684671265904 
1.9586206896551726 0.6995669177645516 0.7164457699626098 0.726426483774768 0.73315756252183 
2.127586206896552 0.7169832261633802 0.7334283946890177 0.7431402693322752 0.7496856280703614 
2.2965517241379314 0.732516854877499 0.7485282185704596 0.7579714368828268 0.7643309487731552 
2.4655172413793105 0.7464548318187345 0.7620380953271464 0.7712165840616247 0.7773928273369978 
2.6344827586206896 0.7590291873774586 0.7741938172812206 0.783113802933449 0.7891110270412849 
2.803448275862069 0.7704291601331308 0.7851870126240785 0.7938561347360271 0.7996797675273306 
2.9724137931034487 0.7808107489878615 0.7951750048817152 0.8036018758713095 0.8092579532191029 
3.1413793103448278 0.7903035420245123 0.8042881888793303 0.8124818084613652 0.817976658123311 
3.310344827586207 0.7990162183422937 0.8126355881024523 0.8206050896011714 0.8259453192321078 
3.4793103448275864 0.8070405286696885 0.8203088385891204 0.828063529534999 0.8332554514160707 
3.648275862068966 0.814454295918757 0.8273857434782709 0.8349345124239549 0.8399845200971302 
3.817241379310345 0.821324409712104 0.8339325737366485 0.8412841013927693 0.846198488740026 
3.986206896551724 0.8277081153724107 0.8400062055029893 0.8471690257210365 0.8519536224076234 
4.155172413793103 0.8336549021649906 0.8456557551083727 0.8526379277470744 0.8572984966032449 
4.324137931034483 0.8392079749654572 0.8509237341250883 0.8577330351108153 0.8622749659118574 
4.493103448275862 0.8444049540912184 0.8558473322253775 0.8624910723428185 0.8669196116034006 
4.662068965517241 0.8492787427843511 0.8604589146090251 0.8669441082710628 0.8712641448407991 
4.8310344827586205 0.8538585335016563 0.8647870919613105 0.8711204164056421 0.8753366115765855 
5.0 0.858169974499796 0.868857087591511 0.8750447944203993 0.8791614630120295 
