x y1 y2 y3 y4 
0.1 0.10397957661696866 0.11051041420131635 0.11452362974573571 0.11725587171279428 
0.2689655172413793 0.2382467317303918 0.25084129288524537 0.2583141894131109 0.2632537847618488 
0.4379310344827586 0.33797814546387606 0.3537090516182827 0.3630080066051782 0.3691786642538797 
0.6068965517241379 0.4149842717772878 0.43236841671836646 0.44265897021124734 0.4495309417643132 
0.7758620689655172 0.47621675207021774 0.4944173336658162 0.5052085192106359 0.5124487682747747 
0.9448275862068966 0.5260491366859622 0.544568776035757 0.5555597811294268 0.5629565774194502 
1.113793103448276 0.5673749224231227 0.5859092678061345 0.5969124215542622 0.6043307135896803 
1.2827586206896553 0.6021859696466294 0.6205463240602089 0.6314437639009329 0.6387977157313562 
1.4517241379310346 0.6318987734054291 0.6499681463221821 0.6606864866716693 0.667921977428372 
1.620689655172414 0.6575481036229696 0.6752554775608055 0.6857498092742655 0.692833620349282 
1.7896551724137932 0.6799076352847127 0.6972115643261012 0.7074558756273035 0.7143684671265901 
1.9586206896551726 0.699566917764552 0.7164457699626104 0.7264264837747683 0.7331575625218298 
2.127586206896552 0.7169832261633803 0.7334283946890183 0.7431402693322748 0.7496856280703617 
2.2965517241379314 0.7325168548774985 0.7485282185704596 0.7579714368828263 0.7643309487731551 
2.4655172413793105 0.7464548318187344 0.7620380953271461 0.771216584061625 0.777392827336998 
2.6344827586206896 0.7590291873774577 0.7741938172812206 0.7831138029334487 0.7891110270412851 
2.803448275862069 0.7704291601331313 0.7851870126240792 0.7938561347360271 0.7996797675273303 
2.9724137931034487 0.7808107489878621 0.7951750048817162 0.8036018758713095 0.8092579532191029 
3.1413793103448278 0.7903035420245121 0.8042881888793301 0.8124818084613654 0.8179766581233107 
3.310344827586207 0.7990162183422929 0.8126355881024516 0.8206050896011723 0.8259453192321072 
3.4793103448275864 0.807040528669688 0.8203088385891204 0.8280635295349992 0.8332554514160704 
3.648275862068966 0.814454295918758 0.8273857434782705 0.8349345124239546 0.8399845200971299 
3.817241379310345 0.821324409712104 0.8339325737366482 0.8412841013927693 0.8461984887400242 
3.986206896551724 0.82770811537241 0.8400062055029893 0.8471690257210367 0.851953622407623 
4.155172413793103 0.8336549021649902 0.8456557551083727 0.852637927747074 0.8572984966032442 
4.324137931034483 0.8392079749654563 0.8509237341250879 0.8577330351108158 0.8622749659118577 
4.493103448275862 0.844404954091218 0.8558473322253768 0.8624910723428185 0.8669196116034011 
4.662068965517241 0.8492787427843521 0.8604589146090256 0.8669441082710625 0.871264144840799 
4.8310344827586205 0.8538585335016555 0.8647870919613099 0.8711204164056421 0.875336611576585 
5.0 0.8581699744997963 0.86885708759151 0.875044794420399 0.8791614630120294 
